Tiempo: 0.002035

Nombre: LIGIA LOBO, Edad: 1, Pais: Ottawa
Nombre: RAFAEL ANGEL ARROYO, Edad: 77, Pais: Riad
Nombre: LUCIA MARIN, Edad: 77, Pais: Nasáu
Nombre: URIEL FALLAS, Edad: 77, Pais: Guinea Bissau
Nombre: MANUEL ACOSTA, Edad: 77, Pais: San Vincente y Granadinas
Nombre: ELIZABETH SALAZAR, Edad: 77, Pais: Timor Oriental
Nombre: HAYDEE ARIAS, Edad: 77, Pais: Territorio Británico del Océano Indico
Nombre: GERARDO MADRIGAL, Edad: 77, Pais: Islas Virgenes Británicas
Nombre: GERARDO FALLAS, Edad: 77, Pais: Armenia
Nombre: ANA CECILIA JIMENEZ, Edad: 77, Pais: Emiratos Árabes Unidos
Nombre: AMPARO ARAGONES, Edad: 78, Pais: Pretoria
Nombre: MARIA TERESA MORALES, Edad: 78, Pais: Malawi
Nombre: MARIA LUZ FIGUEREDO, Edad: 78, Pais: Kabul
Nombre: FLORY EMILIA FONSECA, Edad: 78, Pais: San Pedro y Miquelón
Nombre: SARA CHINCHILLA, Edad: 78, Pais: Sri Lanka
Nombre: ELIECER MARIN, Edad: 78, Pais: Lusaka
Nombre: ELIECER MORA, Edad: 78, Pais: Daca
Nombre: ANA ISABEL CARVAJAL, Edad: 78, Pais: Podgorica
Nombre: RAMIRO ABARCA, Edad: 78, Pais: Turquía
Nombre: JOSE ANGEL GARRO, Edad: 78, Pais: Omán
Nombre: ANA ISABEL ARGUELLO, Edad: 78, Pais: Taipéi
Nombre: WILLIAM CHAVARRIA, Edad: 78, Pais: Jerusalén Este
Nombre: MARTA EUGENIA FONSECA, Edad: 78, Pais: Alemania
Nombre: HORTENSIA CHINCHILLA, Edad: 79, Pais: Thimphu
Nombre: EMILCE MURILLO, Edad: 79, Pais: Guernsey
Nombre: RAMON JESUS CALDERON, Edad: 79, Pais: Nigeria
Nombre: SILVIA SEGURA, Edad: 79, Pais: Palestina
Nombre: AUGUSTO CESAR PIEDRA, Edad: 79, Pais: Somalia
Nombre: VILMA VALVERDE, Edad: 79, Pais: Gabón
Nombre: GERARDO SOLIS, Edad: 79, Pais: Guatemala
Nombre: VERANIEVES VARGAS, Edad: 79, Pais: República Dominicana
Nombre: ODILI MONTOYA, Edad: 80, Pais: Copenhague
Nombre: MARIA EUGENIA CORDERO, Edad: 80, Pais: Colombia
Nombre: VIRGINIA VILLALOBOS, Edad: 80, Pais: Libia
Nombre: LUCILA JIMENEZ, Edad: 80, Pais: Islas Turcas y Caicos
Nombre: REGINA MARIA CHAVES, Edad: 80, Pais: Isla Bouvet
Nombre: TITO BLANCO, Edad: 80, Pais: Archipiélago de Svalbard
Nombre: DAVID MADRIGAL, Edad: 80, Pais: Maseru
Nombre: EDWIN MONTOYA, Edad: 80, Pais: Timor Oriental
Nombre: MIGUEL ANGEL AGUILAR, Edad: 80, Pais: Yaren
Nombre: EMILCE ELIZONDO, Edad: 80, Pais: Rusia
Nombre: CRISTOBAL GERARDO JIMENEZ, Edad: 80, Pais: Yuba
Nombre: DELFIN MURILLO, Edad: 81, Pais: Etiopía
Nombre: JOSE ANTONIO BONILLA, Edad: 81, Pais: Lilongüe
Nombre: RECAREDO BERMUDEZ, Edad: 81, Pais: Yakarta
Nombre: ANTONIO GONZALEZ, Edad: 81, Pais: Qatar
Nombre: CLARISA CASTRO, Edad: 81, Pais: Niger
Nombre: VICTOR HERNAN VILLALOBOS, Edad: 81, Pais: Port Vila
Nombre: AVELINO GUILLERMO SANDI, Edad: 81, Pais: Yemen
Nombre: MARIA TERESA MENA, Edad: 81, Pais: Guinea Bissau
Nombre: MIGUEL VALVERDE, Edad: 82, Pais: Yamena
Nombre: FLORY ROJAS, Edad: 82, Pais: Guatemala
Nombre: MARIA VITALINA SERRANO, Edad: 82, Pais: Hong Kong
Nombre: LIGIA ISABEL CARVAJAL, Edad: 82, Pais: Kirguistán
Nombre: LETICIA FALLAS, Edad: 82, Pais: Dublín
Nombre: HECTOR MANUEL SANDI, Edad: 82, Pais: Puerto Moresby
Nombre: GONZALO BADILLA, Edad: 82, Pais: Benín
Nombre: JOSE ARAYA, Edad: 82, Pais: Federación Rusa
Nombre: WALTER FERNANDO ROMERO, Edad: 82, Pais: Irán
Nombre: MANUEL ANTONIO MARIN, Edad: 83, Pais: Surinam
Nombre: MARIA DE LOS ANGELES RIVERA, Edad: 83, Pais: Vanuatu
Nombre: RODRIGO GRANADOS, Edad: 83, Pais: Kuala Lumpur
Nombre: CLAUDIA BADILLA, Edad: 83, Pais: Zaire
Nombre: MISAEL UREÑA, Edad: 83, Pais: Brasilia
Nombre: FRANCISCO CORDERO, Edad: 84, Pais: Bangui
Nombre: ROGELIO VALVERDE, Edad: 84, Pais: Dominica
Nombre: ENRIQUETA PORRAS, Edad: 84, Pais: Senegal
Nombre: NORA CECILIA FLORES, Edad: 84, Pais: Islas Cocos
Nombre: ANA CECILIA AGUILAR, Edad: 84, Pais: Etiopía
Nombre: RODRIGO GERARDO CAMBRONERO, Edad: 84, Pais: Nueva Delhi
Nombre: ELIETTE MONTES, Edad: 84, Pais: Nuakchot
Nombre: ALVARO ENRIQUE PORRAS, Edad: 84, Pais: Belgrado
Nombre: MARIA DEL CARMEN ZUÑIGA, Edad: 85, Pais: Siria
Nombre: JUSTA MARTA VAUGHAN, Edad: 85, Pais: Ecuador
Nombre: ROXANA LEON PAEZ, Edad: 85, Pais: Vilna
Nombre: BLANCA IRIS SANCHEZ, Edad: 85, Pais: Santa Lucía
Nombre: VICTOR MANUEL SIMON, Edad: 85, Pais: Camboya
Nombre: JOSE UMAÑA, Edad: 85, Pais: Guyana
Nombre: LIGIA MARIA MERINO, Edad: 85, Pais: Saint John
Nombre: SANDRA PINEDA, Edad: 85, Pais: Moscú
Nombre: MARIA HERMINIA CORDOBA, Edad: 85, Pais: Praga
Nombre: MARIA CRISTINA BARQUERO, Edad: 85, Pais: Kuwait City
Nombre: EULALIA OBANDO, Edad: 85, Pais: El Cairo
Nombre: MARIA EVELIA GAMBOA, Edad: 86, Pais: Thimphu
Nombre: JOSE MANUEL CHAVES, Edad: 86, Pais: Libia
Nombre: ANA CECILIA CARVAJAL, Edad: 86, Pais: Norfolk Island
Nombre: DANIEL ENRIQUE BARBOZA, Edad: 86, Pais: Roseau
Nombre: RAFAEL HIDALGO, Edad: 86, Pais: Camerún
Nombre: VENANCIO ROJAS, Edad: 86, Pais: Filipinas
Nombre: BIENVENIDA FLORES, Edad: 86, Pais: Yibuti
Nombre: JOSE ALBERTO CERDAS, Edad: 86, Pais: Gibraltar
Nombre: RAFAEL ANGEL MORA, Edad: 86, Pais: Tíbet
Nombre: PEDRO VARGAS, Edad: 86, Pais: Minsk
Nombre: MARGARITA VIRGINIA RODRIGUEZ, Edad: 87, Pais: Bridgetown
Nombre: LEILA SOLIS, Edad: 87, Pais: Minsk
Nombre: GILBERTO MATA, Edad: 87, Pais: Montevideo
Nombre: ELIZABETH GONZALEZ, Edad: 87, Pais: Alemania
Nombre: GUILLERMO SOTO, Edad: 87, Pais: Saint George
Nombre: ALCIDES SANCHEZ, Edad: 87, Pais: Majuro
Nombre: EDGAR EDUARDO ALVARADO, Edad: 87, Pais: Asmara
Nombre: SONIA MARIA SOTO, Edad: 87, Pais: Kuwait
Nombre: OLGA BUSTAMANTE, Edad: 87, Pais: Tegucigalpa
Nombre: ANA LIA VALVERDE, Edad: 87, Pais: Hong Kong
Nombre: NOIDY MARIA GARBANZO, Edad: 87, Pais: Timor Oriental
Nombre: JORGE ARTURO BARBOZA, Edad: 87, Pais: Puerto Rico
Nombre: TERESITA BARAHONA, Edad: 88, Pais: Vietnam
Nombre: ELIDA CHAVES, Edad: 88, Pais: Eslovenia
Nombre: ROSAMILA CHACON, Edad: 88, Pais: Sofía
Nombre: MARIA DE LOS ANGELES QUIROS, Edad: 88, Pais: Ciudad del Vaticano
Nombre: CARLOS BLANCO, Edad: 88, Pais: Isla Bouvet
Nombre: SONIA MARIA PORTILLA, Edad: 88, Pais: Seúl
Nombre: ISABEL MENDEZ, Edad: 89, Pais: Malé
Nombre: VIDAL GRANADOS, Edad: 89, Pais: Moroni
Nombre: MARIA ELENA MOLINA, Edad: 89, Pais: Kingstown
Nombre: ANA LIA FALLAS, Edad: 89, Pais: Berlín
Nombre: MARIA EUGENIA GUTIERREZ, Edad: 89, Pais: Turkmenistan
Nombre: SALVADOR MONTANARO, Edad: 89, Pais: Bagdad
Nombre: MARIA CECILIA VARGAS, Edad: 89, Pais: San Pedro y Miquelón
Nombre: IDALIE DURAN, Edad: 89, Pais: España
Nombre: ADILIA VARGAS, Edad: 89, Pais: República Dominicana
Nombre: JORGE ARTURO SOBRADO, Edad: 90, Pais: Monrovia
Nombre: CARLOS LUIS QUESADA, Edad: 90, Pais: Etiopía
Nombre: FLOR MARIA DURAN, Edad: 90, Pais: Kazajstán
Nombre: ESTELA JIMENEZ, Edad: 90, Pais: Lima
Nombre: AMALIA MACAYA, Edad: 90, Pais: Isla De Navidad
Nombre: VICTOR MANUEL CASTRO, Edad: 90, Pais: Andorra la Vieja
Nombre: GERARDO QUIROS, Edad: 90, Pais: Kiribati
Nombre: OLGA MARTA HERRERA, Edad: 90, Pais: Eslovenia
Nombre: JOSE ENRIQUE VARELA, Edad: 90, Pais: Chisináu
Nombre: GUILLERMO MONGE, Edad: 90, Pais: El Cairo
Nombre: MARCOS CORRALES, Edad: 90, Pais: Gran Bretaña
Nombre: BLANCA IRIS JIMENEZ, Edad: 90, Pais: Castries
Nombre: JOSE ROBERTO FALLAS, Edad: 90, Pais: Conakri
Nombre: CLAUDIA ARIAS, Edad: 91, Pais: Daca
Nombre: HECTOR SOLANO, Edad: 91, Pais: Montevideo
Nombre: HELIA VALVERDE, Edad: 91, Pais: La Valeta
Nombre: MARIA LUISA GUADAMUZ, Edad: 91, Pais: Wallis y Futuna
Nombre: ENRIQUE VILLALOBOS, Edad: 91, Pais: Corea del Sur
Nombre: VILMA LEDA ROLDAN, Edad: 91, Pais: Beirut
Nombre: MARTA EUGENIA CRUZ, Edad: 91, Pais: Madrid
Nombre: MARCO AURELIO FERNANDEZ, Edad: 91, Pais: Brasilia
Nombre: HERBERTH ENRIQUE MARTINEZ, Edad: 91, Pais: Harare
Nombre: JORGE EDUARDO ZUÑIGA, Edad: 91, Pais: Seychelles
Nombre: MARIO ALVAREZ, Edad: 91, Pais: Basseterre
Nombre: LUZ MARINA CORDERO, Edad: 91, Pais: Grecia
Nombre: RAFAEL CALDERON, Edad: 91, Pais: La Habana
Nombre: LUCIA BARBOZA, Edad: 92, Pais: Port Louis
Nombre: BERLIN RUIZ, Edad: 92, Pais: Yuba
Nombre: ALVARO ULLOA, Edad: 92, Pais: San José
Nombre: DAGOBERTO GARRO, Edad: 92, Pais: Sri Jayawardenapura Kotte
Nombre: RICARDO ARTURO CHAVARRIA, Edad: 92, Pais: Vilna
Nombre: MARIA ANTONIA SALMERON, Edad: 92, Pais: Victoria
Nombre: AMABLE NAVARRO, Edad: 93, Pais: Lesotho
Nombre: MARIA SANCHEZ, Edad: 93, Pais: Bélgica
Nombre: ANTONIO MARIA UREÑA, Edad: 93, Pais: Serbia
Nombre: JEANETTE FALLAS, Edad: 93, Pais: Gaborone
Nombre: ELIZABETH RAMIREZ, Edad: 93, Pais: Isla Ascension
Nombre: RAFAEL ESPINOZA, Edad: 93, Pais: Madrid
Nombre: JOSE JOAQUIN ARTAVIA, Edad: 93, Pais: República Checa
Nombre: JULIO ANTONIO DIAZ, Edad: 93, Pais: Apia
Nombre: OLGA MARTA GUTIERREZ, Edad: 93, Pais: Santo Tomé
Nombre: MARIA ANTONIA ROJAS, Edad: 94, Pais: Vilna
Nombre: RAFAEL ANGEL ABARCA, Edad: 94, Pais: Isla Jan Mayen
Nombre: JOSE DIAZ, Edad: 94, Pais: Tegucigalpa
Nombre: CARLOS EDUARDO CABEZAS, Edad: 94, Pais: Mascate
Nombre: CARLOS HUMBERTO SEVILLA, Edad: 94, Pais: Gibraltar
Nombre: EDUVIGES OROZCO, Edad: 94, Pais: Bridgetown
Nombre: MARIA ELENA HERNANDEZ, Edad: 94, Pais: Jartum
Nombre: ELIDES ZAMORA, Edad: 94, Pais: Líbano
Nombre: DIGNA MARTA RODRIGUEZ, Edad: 94, Pais: Kampala
Nombre: FANNY PEREZ, Edad: 94, Pais: Israel
Nombre: WILLIAM SOLIS, Edad: 94, Pais: Londres
Nombre: VERA VIOLETA RODRIGUEZ, Edad: 94, Pais: Kingston
Nombre: FLOR CARMEN MADRIGAL, Edad: 94, Pais: España
Nombre: HERNAN ABARCA, Edad: 94, Pais: Mauritania
Nombre: GERARDINA MORA, Edad: 94, Pais: Belice
Nombre: CARMEN VINDAS, Edad: 95, Pais: Puerto Rico
Nombre: MARIANA SALAZAR, Edad: 95, Pais: Swazilandia
Nombre: VICTORINO ARAYA, Edad: 95, Pais: Canadá
Nombre: RAMONA SUSANA BERMUDEZ, Edad: 95, Pais: Venezuela
Nombre: MARIA ESTER SANCHEZ, Edad: 95, Pais: República Democrática del Congo
Nombre: REINALDO BLANCO, Edad: 95, Pais: Doha
Nombre: MARGARITA GAMBOA, Edad: 96, Pais: Djibouti
Nombre: JUAN MURILLO, Edad: 96, Pais: Filipinas
Nombre: RAMON VINDAS, Edad: 96, Pais: Islas Marshall
Nombre: DANILO ELIZONDO, Edad: 96, Pais: Port Louis
Nombre: LILIETH NAVARRO, Edad: 96, Pais: Praia
Nombre: MANUEL SOLANO, Edad: 96, Pais: Bogotá
Nombre: ANA VIRGINIA CARTIN, Edad: 96, Pais: Brasil
Nombre: CARLOS GUZMAN, Edad: 96, Pais: Bolivia
Nombre: ANA ISABEL TORRES, Edad: 96, Pais: Sofía
Nombre: MARIA DE LOS ANGELES MONGE, Edad: 96, Pais: Kampala
Nombre: GLORIA NARANJO, Edad: 97, Pais: Taipéi
Nombre: AIDA MORA, Edad: 97, Pais: Nauru
Nombre: JUAN BAUTISTA CASCANTE, Edad: 97, Pais: Islas de Heard y McDonald
Nombre: GERARDO QUIROS, Edad: 97, Pais: Budapest
Nombre: MARIA AUXILIO MASIS, Edad: 97, Pais: Guyana
Nombre: GERMAN ABARCA, Edad: 97, Pais: Islandia
Nombre: RAMON WILLIAM ROJAS, Edad: 97, Pais: Atenas
Nombre: DANILO SIBAJA, Edad: 97, Pais: Australia
Nombre: JOSE MIGUEL FONSECA, Edad: 97, Pais: Finlandia
Nombre: VIRGINIA AZUOLA, Edad: 97, Pais: Reino Unido
Nombre: BELEIDA ROJAS, Edad: 98, Pais: Moldavia
Nombre: MARIA TERESA ORTIZ, Edad: 98, Pais: Melekeok
Nombre: ROSA MADRIGAL, Edad: 98, Pais: San Vincente y Granadinas
Nombre: FLOR MARIA PORRAS, Edad: 98, Pais: Abu Dabi
Nombre: DAISY PRADO, Edad: 98, Pais: Corea del Norte
Nombre: FRANCISCO OVIEDO, Edad: 98, Pais: Tíbet
Nombre: OLGA MARTA MARIN, Edad: 98, Pais: Mbabane
Nombre: QUIRICO CESPEDES, Edad: 98, Pais: Islas Marshall
Nombre: BERNARDITA HERNANDEZ, Edad: 98, Pais: Santa Lucía
Nombre: FRANKLIN BOLIVAR RODRIGUEZ, Edad: 98, Pais: Zaire
Nombre: LIGIA LUCIA SOLIS, Edad: 98, Pais: Maldivas
Nombre: WILLIAM GERARDO SANCHEZ, Edad: 98, Pais: Azerbaiyán
Nombre: ROSA VIRGINIA SANCHEZ, Edad: 99, Pais: Aruba
Nombre: MANUEL MORA, Edad: 99, Pais: Canberra
Nombre: OLGA MARTA ROJAS, Edad: 99, Pais: Yuba
Nombre: GUILLERMINA PEREZ, Edad: 99, Pais: Seúl
Nombre: MARIA CRISTINA FALLAS, Edad: 99, Pais: Francia
Nombre: MARIA CECILIA FALLAS, Edad: 99, Pais: Hanói
Nombre: EVELIO AGUERO, Edad: 100, Pais: Isla Jan Mayen
Nombre: RAMIRO BENAVIDES, Edad: 100, Pais: Wallis y Futuna
Nombre: BIENVENIDO ROJAS, Edad: 100, Pais: Gabón
Nombre: GERARDINA PICADO, Edad: 100, Pais: Bangkok
Nombre: RAMON CORRALES, Edad: 100, Pais: Beirut
Nombre: ANA MIRIAM MATAMOROS, Edad: 100, Pais: París
Nombre: FEDERICO ALBERTO ARAGON, Edad: 100, Pais: Arabia Saudita
Nombre: JOSE ALPIZAR, Edad: 100, Pais: Surinam
Nombre: ANALIBE ROMERO, Edad: 100, Pais: Túnez
Nombre: GERARDO ENRIQUE ALVAREZ, Edad: 100, Pais: Islas Cocos
Nombre: CARLOS HERNAN ZUÑIGA, Edad: 100, Pais: Pekín
Nombre: VIRGINIA HIDALGO, Edad: 100, Pais: Port Vila
Nombre: DEYANIRA ALPIZAR, Edad: 100, Pais: Fidji
Nombre: ANA MARIA MARIN, Edad: 100, Pais: La Valeta
