Tiempo: 0.003231

Nombre: LIGIA LOBO, Edad: 1, Pais: Ottawa
Nombre: RAFAEL ANGEL ARROYO, Edad: 77, Pais: Riad
Nombre: ELIZABETH SALAZAR, Edad: 77, Pais: Timor Oriental
Nombre: GERARDO FALLAS, Edad: 77, Pais: Armenia
Nombre: LUCIA MARIN, Edad: 77, Pais: Nasáu
Nombre: GERARDO MADRIGAL, Edad: 77, Pais: Islas Virgenes Británicas
Nombre: URIEL FALLAS, Edad: 77, Pais: Guinea Bissau
Nombre: HAYDEE ARIAS, Edad: 77, Pais: Territorio Británico del Océano Indico
Nombre: MANUEL DOLORES AGUILAR, Edad: 77, Pais: Yaren
Nombre: MANUEL ACOSTA, Edad: 77, Pais: San Vincente y Granadinas
Nombre: JOSE ANGEL GARRO, Edad: 78, Pais: Omán
Nombre: ELIECER MARIN, Edad: 78, Pais: Lusaka
Nombre: ANA ISABEL ARGUELLO, Edad: 78, Pais: Taipéi
Nombre: MARIA LUZ FIGUEREDO, Edad: 78, Pais: Kabul
Nombre: WILLIAM CHAVARRIA, Edad: 78, Pais: Jerusalén Este
Nombre: SARA CHINCHILLA, Edad: 78, Pais: Sri Lanka
Nombre: MARTA EUGENIA FONSECA, Edad: 78, Pais: Alemania
Nombre: ANA ISABEL CARVAJAL, Edad: 78, Pais: Podgorica
Nombre: RAMIRO ABARCA, Edad: 78, Pais: Turquía
Nombre: MARIA TERESA MORALES, Edad: 78, Pais: Malawi
Nombre: ELIECER MORA, Edad: 78, Pais: Daca
Nombre: AMPARO ARAGONES, Edad: 78, Pais: Pretoria
Nombre: FLORY EMILIA FONSECA, Edad: 78, Pais: San Pedro y Miquelón
Nombre: EMILCE MURILLO, Edad: 79, Pais: Guernsey
Nombre: GERARDO SOLIS, Edad: 79, Pais: Guatemala
Nombre: HORTENSIA CHINCHILLA, Edad: 79, Pais: Thimphu
Nombre: AUGUSTO CESAR PIEDRA, Edad: 79, Pais: Somalia
Nombre: RAMON JESUS CALDERON, Edad: 79, Pais: Nigeria
Nombre: VERANIEVES VARGAS, Edad: 79, Pais: República Dominicana
Nombre: SILVIA SEGURA, Edad: 79, Pais: Palestina
Nombre: VILMA VALVERDE, Edad: 79, Pais: Gabón
Nombre: TITO BLANCO, Edad: 80, Pais: Archipiélago de Svalbard
Nombre: DAVID MADRIGAL, Edad: 80, Pais: Maseru
Nombre: EDWIN MONTOYA, Edad: 80, Pais: Timor Oriental
Nombre: MIGUEL ANGEL AGUILAR, Edad: 80, Pais: Yaren
Nombre: EMILCE ELIZONDO, Edad: 80, Pais: Rusia
Nombre: LUCILA JIMENEZ, Edad: 80, Pais: Islas Turcas y Caicos
Nombre: ODILI MONTOYA, Edad: 80, Pais: Copenhague
Nombre: CRISTOBAL GERARDO JIMENEZ, Edad: 80, Pais: Yuba
Nombre: VIRGINIA VILLALOBOS, Edad: 80, Pais: Libia
Nombre: MARIA EUGENIA CORDERO, Edad: 80, Pais: Colombia
Nombre: REGINA MARIA CHAVES, Edad: 80, Pais: Isla Bouvet
Nombre: VICTOR HERNAN VILLALOBOS, Edad: 81, Pais: Port Vila
Nombre: AVELINO GUILLERMO SANDI, Edad: 81, Pais: Yemen
Nombre: MARIA TERESA MENA, Edad: 81, Pais: Guinea Bissau
Nombre: DELFIN MURILLO, Edad: 81, Pais: Etiopía
Nombre: CLARISA CASTRO, Edad: 81, Pais: Niger
Nombre: RECAREDO BERMUDEZ, Edad: 81, Pais: Yakarta
Nombre: JOSE ANTONIO BONILLA, Edad: 81, Pais: Lilongüe
Nombre: ANTONIO GONZALEZ, Edad: 81, Pais: Qatar
Nombre: WALTER FERNANDO ROMERO, Edad: 82, Pais: Irán
Nombre: LETICIA FALLAS, Edad: 82, Pais: Dublín
Nombre: MIGUEL VALVERDE, Edad: 82, Pais: Yamena
Nombre: GONZALO BADILLA, Edad: 82, Pais: Benín
Nombre: FLORY ROJAS, Edad: 82, Pais: Guatemala
Nombre: HECTOR MANUEL SANDI, Edad: 82, Pais: Puerto Moresby
Nombre: LIGIA ISABEL CARVAJAL, Edad: 82, Pais: Kirguistán
Nombre: MARIA VITALINA SERRANO, Edad: 82, Pais: Hong Kong
Nombre: JOSE ARAYA, Edad: 82, Pais: Federación Rusa
Nombre: MISAEL UREÑA, Edad: 83, Pais: Brasilia
Nombre: CLAUDIA BADILLA, Edad: 83, Pais: Zaire
Nombre: MARIA DE LOS ANGELES RIVERA, Edad: 83, Pais: Vanuatu
Nombre: MANUEL ANTONIO MARIN, Edad: 83, Pais: Surinam
Nombre: RODRIGO GRANADOS, Edad: 83, Pais: Kuala Lumpur
Nombre: ROGELIO VALVERDE, Edad: 84, Pais: Dominica
Nombre: FRANCISCO CORDERO, Edad: 84, Pais: Bangui
Nombre: ANA CECILIA AGUILAR, Edad: 84, Pais: Etiopía
Nombre: ENRIQUETA PORRAS, Edad: 84, Pais: Senegal
Nombre: RODRIGO GERARDO CAMBRONERO, Edad: 84, Pais: Nueva Delhi
Nombre: ELIETTE MONTES, Edad: 84, Pais: Nuakchot
Nombre: ALVARO ENRIQUE PORRAS, Edad: 84, Pais: Belgrado
Nombre: NORA CECILIA FLORES, Edad: 84, Pais: Islas Cocos
Nombre: MARIA DEL CARMEN ZUÑIGA, Edad: 85, Pais: Siria
Nombre: BLANCA IRIS SANCHEZ, Edad: 85, Pais: Santa Lucía
Nombre: MARIA HERMINIA CORDOBA, Edad: 85, Pais: Praga
Nombre: SANDRA PINEDA, Edad: 85, Pais: Moscú
Nombre: EULALIA OBANDO, Edad: 85, Pais: El Cairo
Nombre: ROXANA LEON PAEZ, Edad: 85, Pais: Vilna
Nombre: VICTOR MANUEL SIMON, Edad: 85, Pais: Camboya
Nombre: LIGIA MARIA MERINO, Edad: 85, Pais: Saint John
Nombre: JOSE UMAÑA, Edad: 85, Pais: Guyana
Nombre: MARIA CRISTINA BARQUERO, Edad: 85, Pais: Kuwait City
Nombre: JUSTA MARTA VAUGHAN, Edad: 85, Pais: Ecuador
Nombre: ANA CECILIA CARVAJAL, Edad: 86, Pais: Norfolk Island
Nombre: VENANCIO ROJAS, Edad: 86, Pais: Filipinas
Nombre: RAFAEL ANGEL MORA, Edad: 86, Pais: Tíbet
Nombre: DANIEL ENRIQUE BARBOZA, Edad: 86, Pais: Roseau
Nombre: PEDRO VARGAS, Edad: 86, Pais: Minsk
Nombre: BIENVENIDA FLORES, Edad: 86, Pais: Yibuti
Nombre: MARIA EVELIA GAMBOA, Edad: 86, Pais: Thimphu
Nombre: JOSE MANUEL CHAVES, Edad: 86, Pais: Libia
Nombre: JOSE ALBERTO CERDAS, Edad: 86, Pais: Gibraltar
Nombre: RAFAEL HIDALGO, Edad: 86, Pais: Camerún
Nombre: NOIDY MARIA GARBANZO, Edad: 87, Pais: Timor Oriental
Nombre: GILBERTO MATA, Edad: 87, Pais: Montevideo
Nombre: SONIA MARIA SOTO, Edad: 87, Pais: Kuwait
Nombre: LEILA SOLIS, Edad: 87, Pais: Minsk
Nombre: ANA LIA VALVERDE, Edad: 87, Pais: Hong Kong
Nombre: OLGA BUSTAMANTE, Edad: 87, Pais: Tegucigalpa
Nombre: ALCIDES SANCHEZ, Edad: 87, Pais: Majuro
Nombre: MARGARITA VIRGINIA RODRIGUEZ, Edad: 87, Pais: Bridgetown
Nombre: ELIZABETH GONZALEZ, Edad: 87, Pais: Alemania
Nombre: EDGAR EDUARDO ALVARADO, Edad: 87, Pais: Asmara
Nombre: GUILLERMO SOTO, Edad: 87, Pais: Saint George
Nombre: JORGE ARTURO BARBOZA, Edad: 87, Pais: Puerto Rico
Nombre: MARIA DE LOS ANGELES QUIROS, Edad: 88, Pais: Ciudad del Vaticano
Nombre: ROSAMILA CHACON, Edad: 88, Pais: Sofía
Nombre: SONIA MARIA PORTILLA, Edad: 88, Pais: Seúl
Nombre: CARLOS BLANCO, Edad: 88, Pais: Isla Bouvet
Nombre: TERESITA BARAHONA, Edad: 88, Pais: Vietnam
Nombre: ELIDA CHAVES, Edad: 88, Pais: Eslovenia
Nombre: MARIA EUGENIA GUTIERREZ, Edad: 89, Pais: Turkmenistan
Nombre: MARIA ELENA MOLINA, Edad: 89, Pais: Kingstown
Nombre: ANA LIA FALLAS, Edad: 89, Pais: Berlín
Nombre: MARIA CECILIA VARGAS, Edad: 89, Pais: San Pedro y Miquelón
Nombre: ISABEL MENDEZ, Edad: 89, Pais: Malé
Nombre: ADILIA VARGAS, Edad: 89, Pais: República Dominicana
Nombre: VIDAL GRANADOS, Edad: 89, Pais: Moroni
Nombre: IDALIE DURAN, Edad: 89, Pais: España
Nombre: SALVADOR MONTANARO, Edad: 89, Pais: Bagdad
Nombre: GERARDO QUIROS, Edad: 90, Pais: Kiribati
Nombre: VICTOR MANUEL CASTRO, Edad: 90, Pais: Andorra la Vieja
Nombre: OLGA MARTA HERRERA, Edad: 90, Pais: Eslovenia
Nombre: AMALIA MACAYA, Edad: 90, Pais: Isla De Navidad
Nombre: JORGE ARTURO SOBRADO, Edad: 90, Pais: Monrovia
Nombre: CARLOS LUIS QUESADA, Edad: 90, Pais: Etiopía
Nombre: JOSE ROBERTO FALLAS, Edad: 90, Pais: Conakri
Nombre: JOSE ENRIQUE VARELA, Edad: 90, Pais: Chisináu
Nombre: ESTELA JIMENEZ, Edad: 90, Pais: Lima
Nombre: MARCOS CORRALES, Edad: 90, Pais: Gran Bretaña
Nombre: GUILLERMO MONGE, Edad: 90, Pais: El Cairo
Nombre: BLANCA IRIS JIMENEZ, Edad: 90, Pais: Castries
Nombre: FLOR MARIA DURAN, Edad: 90, Pais: Kazajstán
Nombre: HECTOR SOLANO, Edad: 91, Pais: Montevideo
Nombre: JORGE EDUARDO ZUÑIGA, Edad: 91, Pais: Seychelles
Nombre: MARIO ALVAREZ, Edad: 91, Pais: Basseterre
Nombre: HERBERTH ENRIQUE MARTINEZ, Edad: 91, Pais: Harare
Nombre: MARCO AURELIO FERNANDEZ, Edad: 91, Pais: Brasilia
Nombre: RAFAEL CALDERON, Edad: 91, Pais: La Habana
Nombre: MARIA LUISA GUADAMUZ, Edad: 91, Pais: Wallis y Futuna
Nombre: MARTA EUGENIA CRUZ, Edad: 91, Pais: Madrid
Nombre: CLAUDIA ARIAS, Edad: 91, Pais: Daca
Nombre: LUZ MARINA CORDERO, Edad: 91, Pais: Grecia
Nombre: HELIA VALVERDE, Edad: 91, Pais: La Valeta
Nombre: VILMA LEDA ROLDAN, Edad: 91, Pais: Beirut
Nombre: ENRIQUE VILLALOBOS, Edad: 91, Pais: Corea del Sur
Nombre: DAGOBERTO GARRO, Edad: 92, Pais: Sri Jayawardenapura Kotte
Nombre: RICARDO ARTURO CHAVARRIA, Edad: 92, Pais: Vilna
Nombre: MARIA ANTONIA SALMERON, Edad: 92, Pais: Victoria
Nombre: BERLIN RUIZ, Edad: 92, Pais: Yuba
Nombre: ALVARO ULLOA, Edad: 92, Pais: San José
Nombre: LUCIA BARBOZA, Edad: 92, Pais: Port Louis
Nombre: JOSE JOAQUIN ARTAVIA, Edad: 93, Pais: República Checa
Nombre: RAFAEL ESPINOZA, Edad: 93, Pais: Madrid
Nombre: JULIO ANTONIO DIAZ, Edad: 93, Pais: Apia
Nombre: OLGA MARTA GUTIERREZ, Edad: 93, Pais: Santo Tomé
Nombre: AMABLE NAVARRO, Edad: 93, Pais: Lesotho
Nombre: ANTONIO MARIA UREÑA, Edad: 93, Pais: Serbia
Nombre: MARIA SANCHEZ, Edad: 93, Pais: Bélgica
Nombre: ELIZABETH RAMIREZ, Edad: 93, Pais: Isla Ascension
Nombre: JEANETTE FALLAS, Edad: 93, Pais: Gaborone
Nombre: DIGNA MARTA RODRIGUEZ, Edad: 94, Pais: Kampala
Nombre: FLOR CARMEN MADRIGAL, Edad: 94, Pais: España
Nombre: CARLOS EDUARDO CABEZAS, Edad: 94, Pais: Mascate
Nombre: MARIA ELENA HERNANDEZ, Edad: 94, Pais: Jartum
Nombre: WILLIAM SOLIS, Edad: 94, Pais: Londres
Nombre: EDUVIGES OROZCO, Edad: 94, Pais: Bridgetown
Nombre: JOSE DIAZ, Edad: 94, Pais: Tegucigalpa
Nombre: CARLOS HUMBERTO SEVILLA, Edad: 94, Pais: Gibraltar
Nombre: RAFAEL ANGEL ABARCA, Edad: 94, Pais: Isla Jan Mayen
Nombre: VERA VIOLETA RODRIGUEZ, Edad: 94, Pais: Kingston
Nombre: GERARDINA MORA, Edad: 94, Pais: Belice
Nombre: HERNAN ABARCA, Edad: 94, Pais: Mauritania
Nombre: ELIDES ZAMORA, Edad: 94, Pais: Líbano
Nombre: FANNY PEREZ, Edad: 94, Pais: Israel
Nombre: MARIA ANTONIA ROJAS, Edad: 94, Pais: Vilna
Nombre: RAMONA SUSANA BERMUDEZ, Edad: 95, Pais: Venezuela
Nombre: VICTORINO ARAYA, Edad: 95, Pais: Canadá
Nombre: MARIA ESTER SANCHEZ, Edad: 95, Pais: República Democrática del Congo
Nombre: MARIANA SALAZAR, Edad: 95, Pais: Swazilandia
Nombre: CARMEN VINDAS, Edad: 95, Pais: Puerto Rico
Nombre: REINALDO BLANCO, Edad: 95, Pais: Doha
Nombre: CARLOS GUZMAN, Edad: 96, Pais: Bolivia
Nombre: DANILO ELIZONDO, Edad: 96, Pais: Port Louis
Nombre: RAMON VINDAS, Edad: 96, Pais: Islas Marshall
Nombre: JUAN MURILLO, Edad: 96, Pais: Filipinas
Nombre: MANUEL SOLANO, Edad: 96, Pais: Bogotá
Nombre: LILIETH NAVARRO, Edad: 96, Pais: Praia
Nombre: MARIA DE LOS ANGELES MONGE, Edad: 96, Pais: Kampala
Nombre: ANA VIRGINIA CARTIN, Edad: 96, Pais: Brasil
Nombre: MARGARITA GAMBOA, Edad: 96, Pais: Djibouti
Nombre: ANA ISABEL TORRES, Edad: 96, Pais: Sofía
Nombre: GERMAN ABARCA, Edad: 97, Pais: Islandia
Nombre: RAMON WILLIAM ROJAS, Edad: 97, Pais: Atenas
Nombre: GLORIA NARANJO, Edad: 97, Pais: Taipéi
Nombre: MARIA AUXILIO MASIS, Edad: 97, Pais: Guyana
Nombre: JUAN BAUTISTA CASCANTE, Edad: 97, Pais: Islas de Heard y McDonald
Nombre: GERARDO QUIROS, Edad: 97, Pais: Budapest
Nombre: DANILO SIBAJA, Edad: 97, Pais: Australia
Nombre: VIRGINIA AZUOLA, Edad: 97, Pais: Reino Unido
Nombre: AIDA MORA, Edad: 97, Pais: Nauru
Nombre: JOSE MIGUEL FONSECA, Edad: 97, Pais: Finlandia
Nombre: QUIRICO CESPEDES, Edad: 98, Pais: Islas Marshall
Nombre: LIGIA LUCIA SOLIS, Edad: 98, Pais: Maldivas
Nombre: FRANKLIN BOLIVAR RODRIGUEZ, Edad: 98, Pais: Zaire
Nombre: BERNARDITA HERNANDEZ, Edad: 98, Pais: Santa Lucía
Nombre: ROSA MADRIGAL, Edad: 98, Pais: San Vincente y Granadinas
Nombre: WILLIAM GERARDO SANCHEZ, Edad: 98, Pais: Azerbaiyán
Nombre: BELEIDA ROJAS, Edad: 98, Pais: Moldavia
Nombre: FLOR MARIA PORRAS, Edad: 98, Pais: Abu Dabi
Nombre: FRANCISCO OVIEDO, Edad: 98, Pais: Tíbet
Nombre: MARIA TERESA ORTIZ, Edad: 98, Pais: Melekeok
Nombre: OLGA MARTA MARIN, Edad: 98, Pais: Mbabane
Nombre: DAISY PRADO, Edad: 98, Pais: Corea del Norte
Nombre: GUILLERMINA PEREZ, Edad: 99, Pais: Seúl
Nombre: OLGA MARTA ROJAS, Edad: 99, Pais: Yuba
Nombre: MARIA CECILIA FALLAS, Edad: 99, Pais: Hanói
Nombre: MARIA CRISTINA FALLAS, Edad: 99, Pais: Francia
Nombre: ROSA VIRGINIA SANCHEZ, Edad: 99, Pais: Aruba
Nombre: MANUEL MORA, Edad: 99, Pais: Canberra
Nombre: RAMON CORRALES, Edad: 100, Pais: Beirut
Nombre: RAMIRO BENAVIDES, Edad: 100, Pais: Wallis y Futuna
Nombre: ANALIBE ROMERO, Edad: 100, Pais: Túnez
Nombre: EVELIO AGUERO, Edad: 100, Pais: Isla Jan Mayen
Nombre: ANA MIRIAM MATAMOROS, Edad: 100, Pais: París
Nombre: GERARDINA PICADO, Edad: 100, Pais: Bangkok
Nombre: DEYANIRA ALPIZAR, Edad: 100, Pais: Fidji
Nombre: GERARDO ENRIQUE ALVAREZ, Edad: 100, Pais: Islas Cocos
Nombre: CARLOS HERNAN ZUÑIGA, Edad: 100, Pais: Pekín
Nombre: VIRGINIA HIDALGO, Edad: 100, Pais: Port Vila
Nombre: FEDERICO ALBERTO ARAGON, Edad: 100, Pais: Arabia Saudita
Nombre: JOSE ALPIZAR, Edad: 100, Pais: Surinam
Nombre: BIENVENIDO ROJAS, Edad: 100, Pais: Gabón
Nombre: ANA MARIA MARIN, Edad: 100, Pais: La Valeta
