Nombre: RODOLFO RODRIGO ARAYA, Edad: 1, Pais: Sudáfrica
Nombre: XINIA CHAVARRIA, Edad: 55, Pais: Praga
Nombre: MARIA DEL CARMEN HERRERA, Edad: 55, Pais: Maseru
Nombre: JESUS CORRALES, Edad: 55, Pais: Laos
Nombre: DELFIN MONGE, Edad: 55, Pais: Honduras
Nombre: ALONSO MONGE, Edad: 55, Pais: Bélgica
Nombre: EUTIVERIO GARITA, Edad: 55, Pais: Honduras
Nombre: CARLOS LIZANO, Edad: 55, Pais: Irlanda
Nombre: ALCIDES RODRIGUEZ, Edad: 55, Pais: Samoa
Nombre: VITALINA MESEN, Edad: 55, Pais: Helsinki
Nombre: JOSE JOAQUIN CHAVARRIA, Edad: 55, Pais: Luxemburgo
Nombre: APODEMIO GOMEZ, Edad: 55, Pais: Benín
Nombre: BLANCA ROSA BUSTAMANTE, Edad: 55, Pais: Yaren
Nombre: DOLORES CASCANTE, Edad: 55, Pais: San Salvador
Nombre: MANUEL ALVARADO, Edad: 55, Pais: San Salvador
Nombre: EVELIO VALVERDE, Edad: 55, Pais: Ruanda
Nombre: MILADI VILLALTA, Edad: 55, Pais: Pakistán
Nombre: MANUEL ANTONIO RODRIGUEZ, Edad: 55, Pais: Islandia
Nombre: MARIA JOSEFA QUIROS, Edad: 55, Pais: Bahrein
Nombre: JETTY GARRIDO, Edad: 55, Pais: Majuro
Nombre: HILDA ALVARADO, Edad: 55, Pais: Kiribati
Nombre: OFELIA PICADO, Edad: 55, Pais: Países Bajos
Nombre: RAMON DAVID PEREZ, Edad: 55, Pais: Marruecos
Nombre: MARIA CRISTINA MORALES, Edad: 55, Pais: Tegucigalpa
Nombre: JOSE MARIA CHINCHILLA, Edad: 55, Pais: Bosnia-Herzegovina
Nombre: MERCEDES NUÑEZ, Edad: 55, Pais: Dublín
Nombre: NATIVIDAD HERNANDEZ, Edad: 55, Pais: Riad
Nombre: FLOR DE MARIA MUÑOZ, Edad: 55, Pais: Roma
Nombre: ADINA ALFARO, Edad: 55, Pais: Israel
Nombre: ODALIA MARCHENA, Edad: 55, Pais: Reikiavik
Nombre: RUTH HERNANDEZ, Edad: 55, Pais: Monrovia
Nombre: MARIA DE LOS ANGELES MONTERO, Edad: 55, Pais: Islas Feroe
Nombre: MANUEL ROJAS, Edad: 55, Pais: Reikiavik
Nombre: CIRA CHINCHILLA, Edad: 55, Pais: México
Nombre: MARIA JUANA ELIZONDO, Edad: 55, Pais: Malawi
Nombre: HERNAN JIMENEZ, Edad: 55, Pais: Chisináu
Nombre: HAYDEE FLORES, Edad: 55, Pais: Tokelau
Nombre: TERESITA UREÑA, Edad: 55, Pais: Reino Unido
Nombre: NOEMY HERNANDEZ, Edad: 55, Pais: Islas Cocos
Nombre: ARCELIO SEGURA, Edad: 55, Pais: Belmopán
Nombre: GLADYS UMAÑA, Edad: 55, Pais: Pionyang
Nombre: RODRIGO QUIROS, Edad: 55, Pais: Ecuador
Nombre: JOSE MARIA FALLAS, Edad: 55, Pais: Gambia
Nombre: CARMEN UMAÑA, Edad: 55, Pais: Bruselas
Nombre: MANUEL LOPEZ, Edad: 55, Pais: Minsk
Nombre: RAFAEL HIDALGO, Edad: 55, Pais: Sri Jayawardenapura Kotte
Nombre: JULIETA ARDON, Edad: 55, Pais: Bielorrusia
Nombre: ELIDA MONGE, Edad: 55, Pais: Isla Pitcairn
Nombre: JULIO SEGURA, Edad: 55, Pais: Seúl
Nombre: OMAR CALDERON, Edad: 55, Pais: Bahamas
Nombre: GUILLERMO FERNANDO CHAVES, Edad: 55, Pais: Kenia
Nombre: JUAN MARIA MORA, Edad: 55, Pais: Mozambique
Nombre: CLARA CORDERO, Edad: 55, Pais: Manama
Nombre: MARIA ISABEL RUILOVA, Edad: 55, Pais: Islas Caimán
Nombre: MARIA CRISTINA MORALES, Edad: 55, Pais: Castries
Nombre: EIDA MADRIGAL, Edad: 55, Pais: Norfolk Island
Nombre: JUAN MARIA CECILIANO, Edad: 55, Pais: Corea del Sur
Nombre: TRINIDAD VINDAS, Edad: 55, Pais: Comores
Nombre: ELIAS ROJAS, Edad: 55, Pais: Quito
Nombre: JENNIE BARLETTA, Edad: 55, Pais: Skopie
Nombre: FAUSTINO MORA, Edad: 55, Pais: Islamabad
Nombre: CLEMENCIA GUTIERREZ, Edad: 55, Pais: Berlín
Nombre: RODOLFO RODRIGO ARAYA, Edad: 55, Pais: Rusia
Nombre: FLORA MARIA JIMENEZ, Edad: 55, Pais: Nepal
Nombre: JOSE MANUEL BARBOZA, Edad: 55, Pais: Pekín
Nombre: CARMEN MARIN, Edad: 55, Pais: Viena
Nombre: MARIA CARMELA PIEDRA, Edad: 55, Pais: Mayotte
Nombre: ISABEL HIDALGO, Edad: 55, Pais: Qatar
Nombre: ABIGAIL LEON, Edad: 55, Pais: Dodoma
Nombre: ARSENIO SANDI, Edad: 55, Pais: Sofía
Nombre: EVANGELINA GRANADOS, Edad: 55, Pais: Montenegro
Nombre: JUANA ARIAS, Edad: 55, Pais: Malí
Nombre: REPARADO NAVARRO, Edad: 55, Pais: El Cairo
Nombre: RAFAELA ROSALIA PEREZ, Edad: 55, Pais: Kabul
Nombre: NYDIA MARIA ESQUIVEL, Edad: 55, Pais: Doha
Nombre: BIENVENIDA MORALES, Edad: 55, Pais: Gabón
Nombre: RAFAEL DELGADO, Edad: 55, Pais: Zambia
Nombre: LILLIAM MARTA BENAVIDES, Edad: 55, Pais: Letonia
Nombre: CARLOS HUMBERTO RAMOS, Edad: 55, Pais: Malí
Nombre: RAUL CARTIN, Edad: 55, Pais: Suva
Nombre: DORIS ALVAREZ, Edad: 55, Pais: Costa de Marfil
Nombre: JUAN FRANCISCO MURILLO, Edad: 55, Pais: Mbabane
Nombre: GLADYS MONGE, Edad: 55, Pais: Angola
Nombre: OLMA BADILLA, Edad: 55, Pais: Moroni
Nombre: JOSEFA ZENEN ARTAVIA, Edad: 55, Pais: Bandar Seri Begawan
Nombre: MARIA DONELIA MORALES, Edad: 55, Pais: Gaborone
Nombre: ROGELIO ARTAVIA, Edad: 55, Pais: Castries
Nombre: ELIETH ALVARADO, Edad: 55, Pais: Seúl
Nombre: MANUEL ENRIQUE DURAN, Edad: 55, Pais: Croacia
Nombre: AMABLE MONGE, Edad: 55, Pais: Jerusalén
Nombre: MARTA SANCHEZ, Edad: 55, Pais: Nicosia
Nombre: RAMON FRANCISCO CHAVES, Edad: 55, Pais: Caracas
Nombre: MARIA ANTONIA JIMENEZ, Edad: 55, Pais: Luxemburgo
Nombre: MARIO TULIO FERLINI, Edad: 55, Pais: Maseru
Nombre: ODILIE RAFAELA CHAVES, Edad: 55, Pais: Alemania
Nombre: MARIA EUGENIA CASTRO, Edad: 55, Pais: Manama
Nombre: MARIA TERESA LAGUARDIA, Edad: 55, Pais: Dili
Nombre: TERESA SERRANO, Edad: 55, Pais: Ereván
Nombre: TERESA SERRANO, Edad: 55, Pais: Guadalupe
Nombre: RAMON GONZALO ALVARADO, Edad: 55, Pais: Georgia
Nombre: ODILI CASTILLO, Edad: 55, Pais: Zagreb
Nombre: FERNANDO VALVERDE, Edad: 55, Pais: Cabo Verde
Nombre: ZOILA ROSA DIAZ, Edad: 55, Pais: República Guinea
Nombre: CARMEN SOLIS, Edad: 55, Pais: Bahamas
Nombre: MARCIANO VILLEGAS, Edad: 55, Pais: Mozambique
Nombre: GRACIELA ELENA ODOR, Edad: 55, Pais: Nicosia
Nombre: ANTONIO MATA, Edad: 55, Pais: Aruba
Nombre: GILBERTO ARGUEDAS, Edad: 55, Pais: Pakistán
Nombre: HERIBERTO DIAZ, Edad: 55, Pais: Argentina
Nombre: AMPARO COTO, Edad: 55, Pais: Ottawa
Nombre: RAMON BRAULIO MADRIGAL, Edad: 55, Pais: Yaundé
Nombre: RAMON FALLAS, Edad: 55, Pais: Mayotte
Nombre: FABIO GUEVARA, Edad: 55, Pais: Filipinas
Nombre: ADITA CRUZ, Edad: 55, Pais: Suva
Nombre: NELLY CRUZ, Edad: 55, Pais: Uagadugú
Nombre: CARMEN AIDA ZUÑIGA, Edad: 55, Pais: Ucrania
Nombre: TERESA VIRGINIA MONTOYA, Edad: 55, Pais: Costa Rica
Nombre: CARLOS ROBERTO MONTERO, Edad: 55, Pais: Irlanda
Nombre: MARIA ELENA SEGURA, Edad: 55, Pais: Adís Abeba
Nombre: MYRIAM LIDIETT AYMERICH, Edad: 55, Pais: Jamaica
Nombre: JUAN MENA, Edad: 55, Pais: Saná
Nombre: RODRIGO SANDOVAL, Edad: 55, Pais: Niamey
Nombre: FRANCISCO ERNESTO CHAVARRIA, Edad: 55, Pais: Argelia
Nombre: MARIA TERESA RODRIGUEZ, Edad: 55, Pais: Azerbaiyán
Nombre: JOSE ALVARO FALLAS, Edad: 55, Pais: Panamá
Nombre: JOSE MARIA MESEN, Edad: 55, Pais: Portugal
Nombre: MESIAS BADILLA, Edad: 55, Pais: Malé
Nombre: MARIA CECILIA ARGUEDAS, Edad: 55, Pais: Skopie
Nombre: ENRIQUETA RAVEN, Edad: 55, Pais: Túnez
Nombre: MARIA AUXILIADORA BRENES, Edad: 55, Pais: Brazzaville
Nombre: MARIA ISABEL ROJAS, Edad: 55, Pais: Moldavia
Nombre: ROSENDO JIMENEZ, Edad: 55, Pais: Perú
Nombre: IRENE CECILIANO, Edad: 55, Pais: Camboya
Nombre: ROGELIO SANCHEZ, Edad: 55, Pais: Manama
Nombre: VIRGINIA QUIROS, Edad: 55, Pais: Isla Ascension
Nombre: BENIGNO GUZMAN, Edad: 55, Pais: Belgrado
Nombre: ROBERTO SIBAJA, Edad: 55, Pais: Islas Malvinas
Nombre: IRENE NARANJO, Edad: 55, Pais: Nom Pen
Nombre: MARVIN SOTO, Edad: 55, Pais: Banjul
Nombre: LUZ MARIA NAVARRO, Edad: 55, Pais: Myanmar
Nombre: FERNANDO AUED, Edad: 55, Pais: Eslovaquia
Nombre: MARIA CECILIA GAMBOA, Edad: 55, Pais: Bangladesh
Nombre: MARIANA GLADYS MIRANDA, Edad: 55, Pais: Honiara
Nombre: ELICINIO RIVERA, Edad: 55, Pais: Sudán
Nombre: JOSEFA MORA, Edad: 55, Pais: República Dominicana
Nombre: JORGE ANTONIO AGUILAR, Edad: 55, Pais: Kuala Lumpur
Nombre: VIRGINIA HERRERA, Edad: 55, Pais: México
Nombre: FLORA PERAZA, Edad: 55, Pais: Asmara
Nombre: RAFAEL ANGEL ACUÑA, Edad: 55, Pais: Luanda
Nombre: ELIZABETH FREER, Edad: 55, Pais: Ámsterdam
Nombre: MARIA MONTERO, Edad: 55, Pais: Bangladesh
Nombre: MARIA EUGENIA MONTERO, Edad: 55, Pais: Georgetown
Nombre: CARMEN RETANA, Edad: 55, Pais: Samoa Americana
Nombre: FLOR DE MARIA CASTILLO, Edad: 55, Pais: Ankara
Nombre: MELCHOR ANTONIO MONGE, Edad: 55, Pais: Skopie
Nombre: MARIA LUISA MONGE, Edad: 55, Pais: Gabón
Nombre: MARIA ELIZABETH RETANA, Edad: 55, Pais: Timor Oriental
Nombre: MARCOS PEREZ, Edad: 55, Pais: Moscú
Nombre: MARIA PEREZ, Edad: 55, Pais: Buenos Aires
Nombre: ULISES VALVERDE, Edad: 55, Pais: Honiara
Nombre: LUIS ALAN, Edad: 55, Pais: Saint John
Nombre: VIRGILIO CHINCHILLA, Edad: 55, Pais: San Tomé y Príncipe
Nombre: BERTILA NAVARRO, Edad: 55, Pais: Ereván
Nombre: FLOR DE MARIA SALAZAR, Edad: 55, Pais: Singapur
Nombre: MARIA DEL CARMEN PANTOJA, Edad: 55, Pais: Chisináu
Nombre: JAIME AGUILAR, Edad: 55, Pais: Ankara
Nombre: JOSE SERVANDO CARMONA, Edad: 55, Pais: Mauritania
Nombre: VIRGINIA MONTURIOL, Edad: 55, Pais: Yaundé
Nombre: CARMEN ESQUIVEL, Edad: 55, Pais: Santa Lucía
Nombre: ELI DE JESUS SALAZAR, Edad: 55, Pais: Swazilandia
Nombre: VIRGINIA ZUÑIGA, Edad: 55, Pais: Birmania
Nombre: OLGA VARGAS, Edad: 55, Pais: Croacia
Nombre: TERESA MONTOYA, Edad: 55, Pais: Uganda
Nombre: URSULA ANGULO, Edad: 55, Pais: Nukualofa
Nombre: ALVARO CASTRO, Edad: 55, Pais: Guinea Bissau
Nombre: MARGARITA RAMIREZ, Edad: 55, Pais: Senegal
Nombre: RAMON CHACON, Edad: 55, Pais: Kazajstán
Nombre: ROSALIA SITTENFELD, Edad: 55, Pais: Bogotá
Nombre: CARMEN UMAÑA, Edad: 55, Pais: Angola
Nombre: FERNANDO ESQUIVEL, Edad: 55, Pais: Samoa
Nombre: GLADYS ACUÑA, Edad: 55, Pais: Luanda
Nombre: BERTILA QUESADA, Edad: 55, Pais: Bangui
Nombre: DIONICIA TENORIO, Edad: 55, Pais: Argel
Nombre: MARIA EUGENIA CASTRO, Edad: 55, Pais: Azerbaiyán
Nombre: AURISTELA LEON, Edad: 55, Pais: Chile
Nombre: JULIETA VARGAS, Edad: 55, Pais: Antillas Holandesas
Nombre: IVAN ANTILLON, Edad: 55, Pais: Tegucigalpa
Nombre: ALVARO PANIAGUA, Edad: 55, Pais: Nueva Delhi
Nombre: PATROCINIO RODRIGUEZ, Edad: 55, Pais: Nairobi
Nombre: MARIA LUZ CAMPOS, Edad: 55, Pais: Buyumbura
Nombre: RAFAEL PORRAS, Edad: 55, Pais: Senegal
Nombre: OLGA LOPEZ, Edad: 55, Pais: Victoria
Nombre: XINIA CHAVARRIA, Edad: 55, Pais: Praga
Nombre: MARIA DEL CARMEN HERRERA, Edad: 55, Pais: Maseru
Nombre: JESUS CORRALES, Edad: 55, Pais: Laos
Nombre: DELFIN MONGE, Edad: 55, Pais: Honduras
Nombre: ALONSO MONGE, Edad: 55, Pais: Bélgica
Nombre: EUTIVERIO GARITA, Edad: 55, Pais: Honduras
Nombre: CARLOS LIZANO, Edad: 55, Pais: Irlanda
Nombre: ALCIDES RODRIGUEZ, Edad: 55, Pais: Samoa
Nombre: VITALINA MESEN, Edad: 55, Pais: Helsinki
Nombre: JOSE JOAQUIN CHAVARRIA, Edad: 55, Pais: Luxemburgo
Nombre: APODEMIO GOMEZ, Edad: 55, Pais: Benín
Nombre: BLANCA ROSA BUSTAMANTE, Edad: 55, Pais: Yaren
Nombre: DOLORES CASCANTE, Edad: 55, Pais: San Salvador
Nombre: MANUEL ALVARADO, Edad: 55, Pais: San Salvador
Nombre: EVELIO VALVERDE, Edad: 55, Pais: Ruanda
Nombre: MILADI VILLALTA, Edad: 55, Pais: Pakistán
Nombre: MANUEL ANTONIO RODRIGUEZ, Edad: 55, Pais: Islandia
Nombre: MARIA JOSEFA QUIROS, Edad: 55, Pais: Bahrein
Nombre: JETTY GARRIDO, Edad: 55, Pais: Majuro
Nombre: HILDA ALVARADO, Edad: 55, Pais: Kiribati
Nombre: OFELIA PICADO, Edad: 55, Pais: Países Bajos
Nombre: RAMON DAVID PEREZ, Edad: 55, Pais: Marruecos
Nombre: MARIA CRISTINA MORALES, Edad: 55, Pais: Tegucigalpa
Nombre: JOSE MARIA CHINCHILLA, Edad: 55, Pais: Bosnia-Herzegovina
Nombre: MERCEDES NUÑEZ, Edad: 55, Pais: Dublín
Nombre: NATIVIDAD HERNANDEZ, Edad: 55, Pais: Riad
Nombre: FLOR DE MARIA MUÑOZ, Edad: 55, Pais: Roma
Nombre: ADINA ALFARO, Edad: 55, Pais: Israel
Nombre: ODALIA MARCHENA, Edad: 55, Pais: Reikiavik
Nombre: RUTH HERNANDEZ, Edad: 55, Pais: Monrovia
Nombre: MARIA DE LOS ANGELES MONTERO, Edad: 55, Pais: Islas Feroe
Nombre: MANUEL ROJAS, Edad: 55, Pais: Reikiavik
Nombre: CIRA CHINCHILLA, Edad: 55, Pais: México
Nombre: MARIA JUANA ELIZONDO, Edad: 55, Pais: Malawi
Nombre: HERNAN JIMENEZ, Edad: 55, Pais: Chisináu
Nombre: HAYDEE FLORES, Edad: 55, Pais: Tokelau
Nombre: TERESITA UREÑA, Edad: 55, Pais: Reino Unido
Nombre: NOEMY HERNANDEZ, Edad: 55, Pais: Islas Cocos
Nombre: ARCELIO SEGURA, Edad: 55, Pais: Belmopán
Nombre: GLADYS UMAÑA, Edad: 55, Pais: Pionyang
Nombre: RODRIGO QUIROS, Edad: 55, Pais: Ecuador
Nombre: JOSE MARIA FALLAS, Edad: 55, Pais: Gambia
Nombre: CARMEN UMAÑA, Edad: 55, Pais: Bruselas
Nombre: MANUEL LOPEZ, Edad: 55, Pais: Minsk
Nombre: RAFAEL HIDALGO, Edad: 55, Pais: Sri Jayawardenapura Kotte
Nombre: JULIETA ARDON, Edad: 55, Pais: Bielorrusia
Nombre: ELIDA MONGE, Edad: 55, Pais: Isla Pitcairn
Nombre: JULIO SEGURA, Edad: 55, Pais: Seúl
Nombre: OMAR CALDERON, Edad: 55, Pais: Bahamas
Nombre: GUILLERMO FERNANDO CHAVES, Edad: 55, Pais: Kenia
Nombre: JUAN MARIA MORA, Edad: 55, Pais: Mozambique
Nombre: CLARA CORDERO, Edad: 55, Pais: Manama
Nombre: MARIA ISABEL RUILOVA, Edad: 55, Pais: Islas Caimán
Nombre: MARIA CRISTINA MORALES, Edad: 55, Pais: Castries
Nombre: EIDA MADRIGAL, Edad: 55, Pais: Norfolk Island
Nombre: JUAN MARIA CECILIANO, Edad: 55, Pais: Corea del Sur
Nombre: TRINIDAD VINDAS, Edad: 55, Pais: Comores
Nombre: ELIAS ROJAS, Edad: 55, Pais: Quito
Nombre: CARMEN IDA MADRIGAL, Edad: 56, Pais: Indonesia
Nombre: HOMERO SEQUEIRA, Edad: 56, Pais: Kiribati
Nombre: ADAN PORRAS, Edad: 56, Pais: Riga
Nombre: HILDA UMAÑA, Edad: 56, Pais: Armenia
Nombre: ALVARO CHINCHILLA, Edad: 56, Pais: Benín
Nombre: CLARA VALVERDE, Edad: 56, Pais: Daca
Nombre: VICTOR MANUEL SOTO, Edad: 56, Pais: Reunión
Nombre: ANADELE ELBA GAMBOA, Edad: 56, Pais: Basseterre
Nombre: VICTOR MANUEL BUJAN, Edad: 56, Pais: Roma
Nombre: YANI SOLIS, Edad: 56, Pais: Harare
Nombre: ODILIE VALVERDE, Edad: 56, Pais: Marruecos
Nombre: MARIA ROSA UREÑA, Edad: 56, Pais: Letonia
Nombre: YADIRA ESQUIVEL, Edad: 56, Pais: Estocolmo
Nombre: VICTOR MANUEL ESQUIVEL, Edad: 56, Pais: Puerto Moresby
Nombre: FLORA FOURNIER, Edad: 56, Pais: Pekín
Nombre: MARIA DE LOS ANGELES CRUZ, Edad: 56, Pais: Polonia
Nombre: ZORAIDA VARGAS, Edad: 56, Pais: Namibia
Nombre: CONSUELO UREÑA, Edad: 56, Pais: Copenhague
Nombre: VIRGINIA SALAS, Edad: 56, Pais: Camerún
Nombre: BALSAMINA MORA, Edad: 56, Pais: Jerusalén Este
Nombre: GEMMA FALLAS, Edad: 56, Pais: Isla Man
Nombre: MARIO CESPEDES, Edad: 56, Pais: Tonga
Nombre: VIRGINIA CARBALLO, Edad: 56, Pais: Belgrado
Nombre: ANTONIO MORA, Edad: 56, Pais: Yibuti
Nombre: GRACIANO BARQUERO, Edad: 56, Pais: Estonia
Nombre: MARCO AURELIO BARBOZA, Edad: 56, Pais: República Guinea
Nombre: ALBINO CASTILLO, Edad: 56, Pais: Guadalupe
Nombre: VENANCIO MADRIGAL, Edad: 56, Pais: China
Nombre: GUILLERMO COLOMBARI, Edad: 56, Pais: Minsk
Nombre: MARIA EUGENIA SANCHEZ, Edad: 56, Pais: San Marino
Nombre: LOSBIA ACUÑA, Edad: 56, Pais: Tuvalu
Nombre: GRACE SEVILLA, Edad: 56, Pais: Eslovenia
Nombre: NAPOLEON SALAZAR, Edad: 56, Pais: Tíbet
Nombre: OTON BARRANTES, Edad: 56, Pais: Uruguay
Nombre: MARIA ISABEL MORA, Edad: 56, Pais: Funafuti
Nombre: CRISTOBAL TOBIAS VALVERDE, Edad: 56, Pais: Guinea Ecuatorial
Nombre: MARIA TERESA LAGUARDIA, Edad: 56, Pais: Yaren
Nombre: RAFAEL ANGEL ELIZONDO, Edad: 56, Pais: Dublín
Nombre: JUAN RETANA, Edad: 56, Pais: República Dominicana
Nombre: JOSE ALBERTO CHAVES, Edad: 56, Pais: San Cristobal y Nevis
Nombre: MARIA ISABEL SAGOT, Edad: 56, Pais: Berna
Nombre: MIGUEL HERNANDEZ, Edad: 56, Pais: México
Nombre: LUZMILDA MADRIGAL, Edad: 56, Pais: Venezuela
Nombre: CLARISA MADRIGAL, Edad: 56, Pais: Pretoria
Nombre: AMELIA GRANADOS, Edad: 56, Pais: Ereván
Nombre: ADINA RIVERA, Edad: 56, Pais: Islas Cocos
Nombre: OLGA MADRIZ, Edad: 56, Pais: Nepal
Nombre: ROSA ALAN, Edad: 56, Pais: Antártida
Nombre: ANABITA CALVO, Edad: 56, Pais: República Dominicana
Nombre: FAUSTO QUESADA, Edad: 56, Pais: Timor Oriental
Nombre: MIREYA ZORAIDA HERNANDEZ, Edad: 56, Pais: Guernsey
Nombre: CLAUDINO CESPEDES, Edad: 56, Pais: Polinesia Francesa
Nombre: MARGARITA CURLING, Edad: 56, Pais: India
Nombre: JOSE ARCELIO AGUERO, Edad: 56, Pais: Monrovia
Nombre: DINORAH QUIROS, Edad: 56, Pais: Barbados
Nombre: LUIS ALBERTO QUESADA, Edad: 56, Pais: Letonia
Nombre: MARIA DE LOS ANGELES ESPINOZA, Edad: 56, Pais: Adís Abeba
Nombre: ARACELLY HERNANDEZ, Edad: 56, Pais: Puerto Rico
Nombre: MARGARITA JIMENEZ, Edad: 56, Pais: Gabón
Nombre: MARIA LUISA FERNANDEZ, Edad: 56, Pais: Asmara
Nombre: JUAN MORA, Edad: 56, Pais: Moroni
Nombre: SILVINIO ABELARDO ORTEGA, Edad: 56, Pais: Iraq
Nombre: JAVIER NAVARRO, Edad: 56, Pais: Nueva Zelanda
Nombre: MARIO MASIS, Edad: 56, Pais: Managua
Nombre: JORGE CAMACHO, Edad: 56, Pais: Vientián
Nombre: LIGIA RAMON, Edad: 56, Pais: Timor Oriental
Nombre: TERESA JIMENEZ, Edad: 56, Pais: Nasáu
Nombre: ANIBAL LOPEZ, Edad: 56, Pais: Egipto
Nombre: FERNANDO SAUREZ, Edad: 56, Pais: Nigeria
Nombre: MARINO LOPEZ, Edad: 56, Pais: Bridgetown
Nombre: RAFAEL ANGEL HIDALGO, Edad: 56, Pais: Puerto Príncipe
Nombre: ALFREDO BLANCO, Edad: 56, Pais: Turkmenistan
Nombre: JUAN VALVERDE, Edad: 56, Pais: Armenia
Nombre: MARIA EUGENIA GARCIA, Edad: 56, Pais: Saint George
Nombre: JOSE LUIS FLORES, Edad: 56, Pais: Martinica
Nombre: MIGUEL PORTILLA, Edad: 56, Pais: Kingstown
Nombre: MILAGRO ZAMORA, Edad: 56, Pais: Macedonia del Norte
Nombre: GEMMA QUESADA, Edad: 56, Pais: Londres
Nombre: JOSE ANTONIO BOLAÑOS, Edad: 56, Pais: Islamabad
Nombre: WALTER ANTILLON, Edad: 56, Pais: República del Congo
Nombre: FERNANDO AUED, Edad: 56, Pais: Santa Elena
Nombre: NORMA CUADRA, Edad: 56, Pais: Puerto Moresby
Nombre: MERCEDES GAMBOA, Edad: 56, Pais: Berlín
Nombre: BALVANERA FUENTES, Edad: 56, Pais: Sarajevo
Nombre: MARIANA GLADYS MIRANDA, Edad: 56, Pais: Irlanda
Nombre: LUZ DIGNA ALVARADO, Edad: 56, Pais: San José
Nombre: NORMA IRIAS, Edad: 56, Pais: Belgrado
Nombre: LIL MADRIGAL, Edad: 56, Pais: Dili
Nombre: FLORA MARIA PEREZ, Edad: 56, Pais: Islas de Heard y McDonald
Nombre: EIDA UREÑA, Edad: 56, Pais: Tarawa
Nombre: APODEMIO FALLAS, Edad: 56, Pais: Rumanía
Nombre: GERMAN MARIO ARCE, Edad: 56, Pais: Iraq
Nombre: TERESITA FLORES, Edad: 56, Pais: Tokio
Nombre: MARIA ELVIRA CASTILLO, Edad: 56, Pais: Malé
Nombre: ANTONIO MORA, Edad: 56, Pais: Seúl
Nombre: ALVARO BADILLA, Edad: 56, Pais: Bermudas
Nombre: ARMANDO D AMBROSIO, Edad: 56, Pais: Hungría
Nombre: MARIA DEL CARMEN FERNANDEZ, Edad: 56, Pais: Bielorrusia
Nombre: ALBERTO BRENES, Edad: 56, Pais: Varsovia
Nombre: BALVANERA ARIAS, Edad: 56, Pais: Albania
Nombre: GLORIA MONGE, Edad: 56, Pais: Argel
Nombre: OLGA ANGELA RAMSBOTTON, Edad: 56, Pais: Rabat
Nombre: JOSE JOAQUIN QUESADA, Edad: 56, Pais: Tokelau
Nombre: GLORIA ISABEL ROJAS, Edad: 56, Pais: Vaticano
Nombre: EIDA PEREZ, Edad: 56, Pais: Albania
Nombre: PAULINO RETANA, Edad: 56, Pais: Copenhague
Nombre: ALFREDO MENDEZ, Edad: 56, Pais: Kampala
Nombre: ALVAR ANTILLON, Edad: 56, Pais: Bucarest
Nombre: MARIA ROSA LEON, Edad: 56, Pais: Mongolia
Nombre: JOSE ELISEO BARRANTES, Edad: 56, Pais: Berna
Nombre: LUZ MARINA FALLAS, Edad: 56, Pais: Groenlandia
Nombre: TALIA ESMERALDA MURCIA, Edad: 56, Pais: Copenhague
Nombre: CECILIA MORALES, Edad: 56, Pais: Harare
Nombre: SOLEDAD AMADOR, Edad: 56, Pais: Niger
Nombre: EMILIA ARIAS, Edad: 56, Pais: Islas Virgenes Americanas
Nombre: BERTHA LIZANO, Edad: 56, Pais: Basseterre
Nombre: LUZ MARINA ZAMORA, Edad: 56, Pais: Asunción
Nombre: FERNANDO QUIROS, Edad: 56, Pais: Yibuti
Nombre: JORGE ANTONIO ARIAS, Edad: 56, Pais: Belmopán
Nombre: LETICIA MORA, Edad: 56, Pais: Lituania
Nombre: MARCOS CASTILLO, Edad: 56, Pais: Helsinki
Nombre: JOSE MARIA JIMENEZ, Edad: 56, Pais: Turquía
Nombre: VIRGINIA ROBLES, Edad: 56, Pais: Riga
Nombre: ROMEO SOLANO, Edad: 56, Pais: Portugal
Nombre: TERESA GRANADOS, Edad: 56, Pais: Jerusalén
Nombre: RODRIGO ELIZONDO, Edad: 56, Pais: Guinea Bissau
Nombre: SARA CELIA PICADO, Edad: 56, Pais: Taipéi
Nombre: EMA ZUÑIGA, Edad: 56, Pais: Ghana
Nombre: TOMAS GUTIERREZ, Edad: 56, Pais: Djibouti
Nombre: ALINA VASQUEZ, Edad: 56, Pais: Pionyang
Nombre: CLARA ROSA SILES, Edad: 56, Pais: Costa Rica
Nombre: LUZ SEGURA, Edad: 56, Pais: Berlín
Nombre: MIRIAM BLANCO, Edad: 56, Pais: Islas Virgenes Británicas
Nombre: MARIA ROSA MORA, Edad: 56, Pais: Mbabane
Nombre: VITALINA FERNANDEZ, Edad: 56, Pais: Australia
Nombre: MARIA EUSTAQUIA MENA, Edad: 56, Pais: Niue
Nombre: CECILIA LOAIZA, Edad: 56, Pais: Egipto
Nombre: LILIA CABEZAS, Edad: 56, Pais: Sierra Leona
Nombre: ALICE VALVERDE, Edad: 56, Pais: Guinea Ecuatorial
Nombre: EFRAIN SOLIS, Edad: 56, Pais: Tonga
Nombre: JUVENAL FALLAS, Edad: 56, Pais: Malawi
Nombre: MARIA TERESA CALDERON, Edad: 56, Pais: Túnez
Nombre: YOLANDA RODRIGUEZ, Edad: 56, Pais: Bakú
Nombre: HILDA OCAMPO, Edad: 56, Pais: Gambia
Nombre: MARIA JOSEFINA BARRANTES, Edad: 56, Pais: El Cairo
Nombre: ELBA CARMEN HINES, Edad: 56, Pais: Uganda
